	chr	start	end	name	score	strand
618	chrIV	113029	113116	YDL201W	1	+
619	chrIV	1132841	1132850	YDR345C	1	-
620	chrIV	1136867	1137020	YDR346C	1	-
621	chrIV	1137198	1137255	YDR347W	1	+
622	chrIV	1140107	1140212	YDR348C	1	-
623	chrIV	1142353	1142438	YDR349C	1	-
624	chrIV	114627	114688	YDL200C	1	-
625	chrIV	1146340	1146378	YDR350C	1	-
626	chrIV	1146546	1146584	YDR351W	1	+
627	chrIV	1149710	1149772	YDR352W	1	+
628	chrIV	1151329	1151419	YDR353W	1	+
629	chrIV	1152741	1152814	YDR354W	1	+
630	chrIV	1154175	1154235	YDR356W	1	+
631	chrIV	1157691	1157732	YDR357C	1	-
632	chrIV	1158117	1158202	YDR358W	1	+
633	chrIV	1163285	1163353	YDR359C	1	-
634	chrIV	1164424	1164442	YDR361C	1	-
635	chrIV	1166908	1166958	YDR362C	1	-
636	chrIV	1167124	1167181	YDR363W	1	+
637	chrIV	116913	117007	YDL199C	1	-
638	chrIV	1170225	1170271	YDR363W-A	1	+
639	chrIV	1172327	1172382	YDR364C	1	-
640	chrIV	1174583	1174606	YDR365C	1	-
641	chrIV	1174952	1175040	YDR367W	1	+
642	chrIV	1176010	1176119	YDR368W	1	+
643	chrIV	1179806	1179852	YDR369C	1	-
644	chrIV	118125	118291	YDL198C	1	-
645	chrIV	1181319	1181336	YDR370C	1	-
646	chrIV	1181565	1181604	YDR371W	1	+
647	chrIV	1184612	1184703	YDR372C	1	-
648	chrIV	1184861	1184942	YDR373W	1	+
649	chrIV	1186638	1186754	YDR374C	1	-
650	chrIV	1186928	1187017	YDR374W-A	1	+
651	chrIV	1188697	1188788	YDR375C	1	-
652	chrIV	1188904	1188992	YDR376W	1	+
653	chrIV	1190718	1190900	YDR377W	1	+
654	chrIV	1191797	1191855	YDR378C	1	-
655	chrIV	1192239	1192330	YDR379W	1	+
656	chrIV	1195563	1195968	YDR379C-A	1	-
657	chrIV	1196260	1196406	YDR380W	1	+
658	chrIV	120082	120112	YDL197C	1	-
659	chrIV	1201059	1201064	YDR381C-A	1	-
660	chrIV	1201564	1201618	YDR382W	1	+
661	chrIV	1202847	1202907	YDR383C	1	-
662	chrIV	1204226	1204392	YDR384C	1	-
663	chrIV	1205301	1205390	YDR385W	1	+
664	chrIV	120635	120706	YDL195W	1	+
665	chrIV	1208240	1208271	YDR386W	1	+
666	chrIV	1212099	1212152	YDR387C	1	-
667	chrIV	1212309	1212373	YDR388W	1	+
668	chrIV	1214456	1214457	YDR389W	1	+
669	chrIV	1219015	1219072	YDR390C	1	-
670	chrIV	1220213	1220266	YDR391C	1	-
671	chrIV	1220757	1220825	YDR392W	1	+
672	chrIV	1221974	1222033	YDR393W	1	+
673	chrIV	1223695	1223832	YDR394W	1	+
674	chrIV	1225329	1225375	YDR395W	1	+
675	chrIV	1229057	1229144	YDR397C	1	-
676	chrIV	1229554	1229595	YDR398W	1	+
677	chrIV	1232136	1232235	YDR399W	1	+
678	chrIV	1233133	1233202	YDR400W	1	+
679	chrIV	1239471	1239535	YDR404C	1	-
680	chrIV	1239723	1239798	YDR405W	1	+
681	chrIV	1241229	1241258	YDR406W	1	+
682	chrIV	124930	124950	YDL194W	1	+
683	chrIV	1250181	1250221	YDR407C	1	-
684	chrIV	1251063	1251116	YDR408C	1	-
685	chrIV	1251535	1251536	YDR409W	1	+
686	chrIV	1255310	1255341	YDR410C	1	-
687	chrIV	1256579	1256639	YDR411C	1	-
688	chrIV	1256790	1256840	YDR412W	1	+
689	chrIV	1259037	1259079	YDR414C	1	-
690	chrIV	1260357	1260408	YDR415C	1	-
691	chrIV	1260513	1260547	YDR416W	1	+
692	chrIV	1263712	1263784	YDR418W	1	+
693	chrIV	1265304	1265352	YDR419W	1	+
694	chrIV	1268140	1268190	YDR420W	1	+
695	chrIV	1273576	1273628	YDR421W	1	+
696	chrIV	1279448	1279534	YDR422C	1	-
697	chrIV	128149	128304	YDL193W	1	+
698	chrIV	1281494	1281537	YDR424C	1	-
699	chrIV	1281600	1281663	YDR425W	1	+
700	chrIV	1283779	1283825	YDR427W	1	+
701	chrIV	1285856	1285928	YDR428C	1	-
702	chrIV	1286939	1286970	YDR429C	1	-
703	chrIV	1290155	1290184	YDR430C	1	-
704	chrIV	1290371	1290437	YDR432W	1	+
705	chrIV	1292729	1292825	YDR434W	1	+
706	chrIV	1295573	1295639	YDR435C	1	-
707	chrIV	1296336	1296340	YDR436W	1	+
708	chrIV	129806	129915	YDL192W	1	+
709	chrIV	1298920	1298960	YDR437W	1	+
710	chrIV	1299854	1299920	YDR438W	1	+
711	chrIV	1301202	1301267	YDR439W	1	+
712	chrIV	1304041	1304091	YDR440W	1	+
713	chrIV	1306806	1306892	YDR441C	1	-
714	chrIV	1311613	1311671	YDR443C	1	-
715	chrIV	1311852	1311884	YDR444W	1	+
716	chrIV	131218	131264	YDL191W	1	+
717	chrIV	1314969	1315067	YDR446W	1	+
718	chrIV	1317266	1317347	YDR448W	1	+
719	chrIV	1320242	1320255	YDR449C	1	-
720	chrIV	1321140	1321220	YDR450W	1	+
721	chrIV	1323524	1323558	YDR451C	1	-
722	chrIV	1324021	1324082	YDR452W	1	+
723	chrIV	1327035	1327160	YDR453C	1	-
724	chrIV	1328142	1328208	YDR454C	1	-
725	chrIV	1328707	1328787	YDR456W	1	+
726	chrIV	1330974	1330990	YDR457W	1	+
727	chrIV	1343374	1343419	YDR458C	1	-
728	chrIV	1344829	1344867	YDR459C	1	-
729	chrIV	1344975	1345035	YDR460W	1	+
730	chrIV	1347070	1347150	YDR461C-A	1	-
731	chrIV	1347324	1347381	YDR462W	1	+
732	chrIV	1348078	1348123	YDR463W	1	+
733	chrIV	135334	135408	YDL190C	1	-
734	chrIV	135560	135638	YDL189W	1	+
735	chrIV	1355899	1355968	YDR465C	1	-
736	chrIV	1356329	1356360	YDR466W	1	+
737	chrIV	1360075	1360191	YDR468C	1	-
738	chrIV	1360270	1360352	YDR469W	1	+
739	chrIV	1362608	1362655	YDR470C	1	-
740	chrIV	1363012	1363077	YDR471W	1	+
741	chrIV	1364525	1364612	YDR472W	1	+
742	chrIV	1367220	1367286	YDR473C	1	-
743	chrIV	1371437	1371603	YDR475C	1	-
744	chrIV	1372454	1372520	YDR476C	1	-
745	chrIV	1373623	1373650	YDR477W	1	+
746	chrIV	1375837	1375898	YDR478W	1	+
747	chrIV	1378200	1378268	YDR479C	1	-
748	chrIV	1378616	1378698	YDR480W	1	+
749	chrIV	1381597	1381677	YDR481C	1	-
750	chrIV	1382168	1382283	YDR482C	1	-
751	chrIV	1382364	1382479	YDR483W	1	+
752	chrIV	1384003	1384071	YDR484W	1	+
753	chrIV	138733	138806	YDL188C	1	-
754	chrIV	1388540	1388602	YDR485C	1	-
755	chrIV	1389445	1389545	YDR486C	1	-
756	chrIV	1390316	1390386	YDR487C	1	-
757	chrIV	139209	139220	YDL186W	1	+
758	chrIV	1392101	1392141	YDR488C	1	-
759	chrIV	1392317	1392335	YDR489W	1	+
760	chrIV	1395643	1395713	YDR490C	1	-
761	chrIV	1396026	1396138	YDR492W	1	+
762	chrIV	1397434	1397532	YDR493W	1	+
763	chrIV	1398195	1398277	YDR494W	1	+
764	chrIV	1402531	1402555	YDR495C	1	-
765	chrIV	140267	140337	YDL185W	1	+
766	chrIV	1406836	1406963	YDR497C	1	-
767	chrIV	1408340	1408395	YDR498C	1	-
768	chrIV	1409248	1409310	YDR499W	1	+
769	chrIV	1412798	1412813	YDR501W	1	+
770	chrIV	1415945	1416027	YDR502C	1	-
771	chrIV	1417368	1417421	YDR503C	1	-
772	chrIV	1420803	1420973	YDR505C	1	-
773	chrIV	1423016	1423110	YDR506C	1	-
774	chrIV	1427358	1427407	YDR507C	1	-
775	chrIV	1429978	1430043	YDR508C	1	-
776	chrIV	1430766	1430937	YDR510W	1	+
777	chrIV	1431449	1431529	YDR511W	1	+
778	chrIV	1432247	1432336	YDR512C	1	-
779	chrIV	1432439	1432573	YDR513W	1	+
780	chrIV	1434510	1434593	YDR514C	1	-
781	chrIV	1434890	1434910	YDR515W	1	+
782	chrIV	1437946	1438086	YDR516C	1	-
783	chrIV	1438622	1438737	YDR517W	1	+
784	chrIV	1440062	1440119	YDR518W	1	+
785	chrIV	144111	144162	YDL183C	1	-
786	chrIV	1441872	1441952	YDR519W	1	+
787	chrIV	1444980	1445044	YDR520C	1	-
788	chrIV	1448780	1448828	YDR523C	1	-
789	chrIV	1450514	1450620	YDR524C	1	-
790	chrIV	1451312	1451449	YDR524C-B	1	-
791	chrIV	1452502	1452589	YDR527W	1	+
792	chrIV	1455778	1455779	YDR528W	1	+
793	chrIV	145639	145669	YDL182W	1	+
794	chrIV	1458019	1458127	YDR529C	1	-
795	chrIV	1459273	1459314	YDR530C	1	-
796	chrIV	1459660	1459717	YDR531W	1	+
797	chrIV	1462049	1462147	YDR532C	1	-
798	chrIV	1463685	1463735	YDR533C	1	-
799	chrIV	1469105	1469110	YDR536W	1	+
800	chrIV	147201	147436	YDL181W	1	+
801	chrIV	147954	148026	YDL180W	1	+
802	chrIV	1482211	1482250	YDR541C	1	-
803	chrIV	150370	150393	YDL179W	1	+
804	chrIV	151632	151689	YDL178W	1	+
805	chrIV	153889	153991	YDL177C	1	-
806	chrIV	154093	154150	YDL176W	1	+
807	chrIV	157677	157738	YDL175C	1	-
808	chrIV	159767	159865	YDL174C	1	-
809	chrIV	160276	160431	YDL173W	1	+
810	chrIV	167801	167855	YDL171C	1	-
811	chrIV	168453	168492	YDL170W	1	+
812	chrIV	170855	170949	YDL169C	1	-
813	chrIV	171663	171748	YDL168W	1	+
814	chrIV	175356	175373	YDL167C	1	-
815	chrIV	176217	176276	YDL166C	1	-
816	chrIV	176387	176438	YDL165W	1	+
817	chrIV	179400	179466	YDL164C	1	-
818	chrIV	179842	179874	YDL161W	1	+
819	chrIV	181777	181796	YDL160C-A	1	-
820	chrIV	184258	184402	YDL160C	1	-
821	chrIV	184579	184600	YDL159W	1	+
822	chrIV	186759	186820	YDL157C	1	-
823	chrIV	186982	186983	YDL156W	1	+
824	chrIV	188768	188806	YDL155W	1	+
825	chrIV	190417	190513	YDL154W	1	+
826	chrIV	19188	19218	YDL247W	1	+
827	chrIV	195196	195212	YDL153C	1	-
828	chrIV	195355	195415	YDL150W	1	+
829	chrIV	197023	197089	YDL149W	1	+
830	chrIV	202978	203078	YDL147W	1	+
831	chrIV	204708	204746	YDL146W	1	+
832	chrIV	210542	210617	YDL145C	1	-
833	chrIV	211884	211942	YDL144C	1	-
834	chrIV	212073	212128	YDL143W	1	+
835	chrIV	214759	214813	YDL142C	1	-
836	chrIV	214906	215005	YDL141W	1	+
837	chrIV	224177	224272	YDL139C	1	-
838	chrIV	225161	225371	YDL138W	1	+
839	chrIV	228603	228610	YDL137W	1	+
840	chrIV	229653	229701	YDL136W	1	+
841	chrIV	231453	231597	YDL135C	1	-
842	chrIV	232914	232941	YDL134C	1	-
843	chrIV	23349	23365	YDL246C	1	-
844	chrIV	234404	234462	YDL133W	1	+
845	chrIV	236123	236184	YDL132W	1	+
846	chrIV	239377	239493	YDL131W	1	+
847	chrIV	241190	241301	YDL130W-A	1	+
848	chrIV	241889	242000	YDL130W	1	+
849	chrIV	242975	243021	YDL129W	1	+
850	chrIV	244635	244744	YDL128W	1	+
851	chrIV	246955	246973	YDL127W	1	+
852	chrIV	250771	250843	YDL126C	1	-
853	chrIV	251660	251716	YDL125C	1	-
854	chrIV	252220	252346	YDL124W	1	+
855	chrIV	253431	253504	YDL123W	1	+
856	chrIV	254571	254572	YDL122W	1	+
857	chrIV	257680	257721	YDL121C	1	-
858	chrIV	257920	257984	YDL120W	1	+
859	chrIV	259724	259787	YDL119C	1	-
860	chrIV	260262	260377	YDL117W	1	+
861	chrIV	263579	263647	YDL116W	1	+
862	chrIV	267221	267280	YDL115C	1	-
863	chrIV	267621	267652	YDL114W	1	+
864	chrIV	270676	270733	YDL113C	1	-
865	chrIV	270926	270962	YDL112W	1	+
866	chrIV	276230	276271	YDL111C	1	-
867	chrIV	277044	277153	YDL110C	1	-
868	chrIV	279295	279337	YDL109C	1	-
869	chrIV	279679	279760	YDL108W	1	+
870	chrIV	280959	281003	YDL107W	1	+
871	chrIV	283989	284064	YDL106C	1	-
872	chrIV	284407	284466	YDL105W	1	+
873	chrIV	286987	287007	YDL104C	1	-
874	chrIV	288694	288759	YDL103C	1	-
875	chrIV	288863	288886	YDL102W	1	+
876	chrIV	293946	294019	YDL101C	1	-
877	chrIV	295281	295338	YDL100C	1	-
878	chrIV	295435	295504	YDL099W	1	+
879	chrIV	297258	297311	YDL098C	1	-
880	chrIV	298792	298872	YDL097C	1	-
881	chrIV	299064	299147	YDL095W	1	+
882	chrIV	301927	301986	YDL093W	1	+
883	chrIV	304845	304872	YDL092W	1	+
884	chrIV	306892	306964	YDL091C	1	-
885	chrIV	308421	308499	YDL090C	1	-
886	chrIV	308785	308786	YDL089W	1	+
887	chrIV	312165	312238	YDL088C	1	-
888	chrIV	313090	313123	YDL087C	1	-
889	chrIV	313473	313509	YDL086W	1	+
890	chrIV	314768	314847	YDL085C-A	1	-
891	chrIV	315138	315285	YDL085W	1	+
892	chrIV	317145	317270	YDL084W	1	+
893	chrIV	319905	319968	YDL083C	1	-
894	chrIV	320447	320482	YDL082W	1	+
895	chrIV	322248	322333	YDL081C	1	-
896	chrIV	324551	324597	YDL080C	1	-
897	chrIV	326816	326973	YDL079C	1	-
898	chrIV	328476	328672	YDL078C	1	-
899	chrIV	332334	332388	YDL077C	1	-
900	chrIV	333732	333786	YDL076C	1	-
901	chrIV	334181	334300	YDL075W	1	+
902	chrIV	338276	338310	YDL074C	1	-
903	chrIV	338499	338519	YDL073W	1	+
904	chrIV	342528	342614	YDL072C	1	-
905	chrIV	343038	343167	YDL070W	1	+
906	chrIV	346015	346047	YDL069C	1	-
907	chrIV	346427	346531	YDL067C	1	-
908	chrIV	346838	346895	YDL066W	1	+
909	chrIV	349336	349390	YDL065C	1	-
910	chrIV	349492	349544	YDL064W	1	+
911	chrIV	352251	352307	YDL063C	1	-
912	chrIV	352865	352874	YDL061C	1	-
913	chrIV	353622	353654	YDL060W	1	+
914	chrIV	356997	357110	YDL059C	1	-
915	chrIV	357644	357654	YDL058W	1	+
916	chrIV	35890	35914	YDL240W	1	+
917	chrIV	363437	363507	YDL057W	1	+
918	chrIV	364810	364857	YDL056W	1	+
919	chrIV	368868	369015	YDL055C	1	-
920	chrIV	373317	373468	YDL054C	1	-
921	chrIV	374308	374322	YDL053C	1	-
922	chrIV	375655	375695	YDL052C	1	-
923	chrIV	375962	375997	YDL051W	1	+
924	chrIV	377948	378053	YDL049C	1	-
925	chrIV	380106	380337	YDL048C	1	-
926	chrIV	381522	381688	YDL047W	1	+
927	chrIV	383196	383301	YDL046W	1	+
928	chrIV	384235	384298	YDL045W-A	1	+
929	chrIV	385760	385858	YDL045C	1	-
930	chrIV	387347	387378	YDL044C	1	-
931	chrIV	388541	388596	YDL043C	1	-
932	chrIV	390508	390591	YDL042C	1	-
933	chrIV	393520	393556	YDL040C	1	-
934	chrIV	400127	400128	YDL036C	1	-
935	chrIV	403508	403608	YDL035C	1	-
936	chrIV	405121	405180	YDL033C	1	-
937	chrIV	405366	405376	YDL031W	1	+
938	chrIV	408628	408691	YDL030W	1	+
939	chrIV	410496	410531	YDL029W	1	+
940	chrIV	414606	414678	YDL028C	1	-
941	chrIV	416175	416239	YDL027C	1	-
942	chrIV	418517	418624	YDL025C	1	-
943	chrIV	42030	42124	YDL239C	1	-
944	chrIV	421064	421075	YDL024C	1	-
945	chrIV	422851	423015	YDL022W	1	+
946	chrIV	425059	425145	YDL021W	1	+
947	chrIV	427877	428166	YDL020C	1	-
948	chrIV	432840	432955	YDL019C	1	-
949	chrIV	434745	434806	YDL018C	1	-
950	chrIV	435285	435413	YDL017W	1	+
951	chrIV	43717	43805	YDL238C	1	-
952	chrIV	438163	438222	YDL015C	1	-
953	chrIV	438404	438479	YDL014W	1	+
954	chrIV	43870	43940	YDL237W	1	+
955	chrIV	440112	440163	YDL013W	1	+
956	chrIV	442728	442774	YDL012C	1	-
957	chrIV	443476	443559	YDL010W	1	+
958	chrIV	444628	444721	YDL008W	1	+
959	chrIV	447864	447992	YDL007C-A	1	-
960	chrIV	449003	449079	YDL007W	1	+
961	chrIV	450549	450700	YDL006W	1	+
962	chrIV	453258	453410	YDL005C	1	-
963	chrIV	453964	454076	YDL004W	1	+
964	chrIV	45477	45553	YDL236W	1	+
965	chrIV	455546	455615	YDL003W	1	+
966	chrIV	458646	458778	YDL002C	1	-
967	chrIV	458902	458990	YDL001W	1	+
968	chrIV	463554	463800	YDR001C	1	-
969	chrIV	464014	464096	YDR002W	1	+
970	chrIV	465072	465232	YDR003W	1	+
971	chrIV	466256	466332	YDR004W	1	+
972	chrIV	469258	469310	YDR005C	1	-
973	chrIV	472287	472461	YDR006C	1	-
974	chrIV	47261	47300	YDL235C	1	-
975	chrIV	472658	472701	YDR007W	1	+
976	chrIV	476924	477006	YDR011W	1	+
977	chrIV	482835	482920	YDR012W	1	+
978	chrIV	484163	484278	YDR013W	1	+
979	chrIV	485055	485128	YDR014W	1	+
980	chrIV	488817	488950	YDR014W-A	1	+
981	chrIV	489857	489908	YDR016C	1	-
982	chrIV	493356	493494	YDR017C	1	-
983	chrIV	494921	494989	YDR018C	1	-
984	chrIV	496448	496512	YDR019C	1	-
985	chrIV	49759	49914	YDL234C	1	-
986	chrIV	497590	497656	YDR020C	1	-
987	chrIV	497779	497857	YDR021W	1	+
988	chrIV	499707	499810	YDR022C	1	-
989	chrIV	50004	50064	YDL233W	1	+
990	chrIV	500491	500569	YDR023W	1	+
991	chrIV	502513	502576	YDR025W	1	+
992	chrIV	505469	505550	YDR026C	1	-
993	chrIV	508467	508520	YDR027C	1	-
994	chrIV	514340	514394	YDR030C	1	-
995	chrIV	514519	514558	YDR031W	1	+
996	chrIV	515766	515935	YDR032C	1	-
997	chrIV	519117	519144	YDR033W	1	+
998	chrIV	523286	523346	YDR034C	1	-
999	chrIV	527161	527328	YDR035W	1	+
1000	chrIV	530159	530292	YDR036C	1	-
1001	chrIV	530884	530966	YDR037W	1	+
1002	chrIV	536361	536460	YDR040C	1	-
1003	chrIV	537494	537667	YDR041W	1	+
1004	chrIV	539039	539192	YDR042C	1	-
1005	chrIV	541294	541355	YDR043C	1	-
1006	chrIV	544034	544333	YDR044W	1	+
1007	chrIV	546115	546116	YDR045C	1	-
1008	chrIV	548323	548337	YDR046C	1	-
1009	chrIV	549365	549394	YDR047W	1	+
1010	chrIV	550813	550880	YDR049W	1	+
1011	chrIV	554063	554224	YDR050C	1	-
1012	chrIV	55544	55654	YDL231C	1	-
1013	chrIV	555718	555758	YDR051C	1	-
1014	chrIV	558368	558472	YDR052C	1	-
1015	chrIV	55908	55958	YDL230W	1	+
1016	chrIV	560079	560179	YDR054C	1	-
1017	chrIV	561095	561220	YDR055W	1	+
1018	chrIV	563293	563397	YDR056C	1	-
1019	chrIV	563505	563581	YDR057W	1	+
1020	chrIV	566345	566407	YDR058C	1	-
1021	chrIV	567422	567526	YDR059C	1	-
1022	chrIV	568213	568252	YDR060W	1	+
1023	chrIV	571722	571817	YDR061W	1	+
1024	chrIV	57227	57307	YDL229W	1	+
1025	chrIV	574014	574118	YDR062W	1	+
1026	chrIV	576143	576274	YDR063W	1	+
1027	chrIV	577002	577080	YDR064W	1	+
1028	chrIV	578284	578293	YDR065W	1	+
1029	chrIV	580187	580314	YDR066C	1	-
1030	chrIV	581123	581197	YDR067C	1	-
1031	chrIV	581283	581339	YDR068W	1	+
1032	chrIV	585427	585448	YDR069C	1	-
1033	chrIV	586080	586234	YDR070C	1	-
1034	chrIV	587090	587215	YDR071C	1	-
1035	chrIV	589132	589244	YDR072C	1	-
1036	chrIV	589999	590143	YDR073W	1	+
1037	chrIV	591403	591451	YDR074W	1	+
1038	chrIV	594595	594618	YDR075W	1	+
1039	chrIV	596038	596083	YDR076W	1	+
1040	chrIV	598304	599478	YDR077W	1	+
1041	chrIV	600470	600523	YDR078C	1	-
1042	chrIV	600614	600677	YDR079W	1	+
1043	chrIV	601391	601478	YDR079C-A	1	-
1044	chrIV	601545	601582	YDR080W	1	+
1045	chrIV	607748	607779	YDR081C	1	-
1046	chrIV	607925	607997	YDR082W	1	+
1047	chrIV	611625	611687	YDR084C	1	-
1048	chrIV	613755	614001	YDR085C	1	-
1049	chrIV	614786	614885	YDR086C	1	-
1050	chrIV	615924	615965	YDR087C	1	-
1051	chrIV	617418	617492	YDR088C	1	-
1052	chrIV	619519	619536	YDR089W	1	+
1053	chrIV	623572	623713	YDR090C	1	-
1054	chrIV	626134	626244	YDR091C	1	-
1055	chrIV	628473	628485	YDR093W	1	+
1056	chrIV	634298	634403	YDR096W	1	+
1057	chrIV	641331	641396	YDR097C	1	-
1058	chrIV	642402	642445	YDR098C	1	-
1059	chrIV	645015	645098	YDR099W	1	+
1060	chrIV	646472	646535	YDR100W	1	+
1061	chrIV	648979	649007	YDR101C	1	-
1062	chrIV	65434	65472	YDL226C	1	-
1063	chrIV	65632	65674	YDL225W	1	+
1064	chrIV	656454	656493	YDR104C	1	-
1065	chrIV	658299	658350	YDR105C	1	-
1066	chrIV	658488	658489	YDR106W	1	+
1067	chrIV	662185	662247	YDR107C	1	-
1068	chrIV	662335	662453	YDR108W	1	+
1069	chrIV	666807	666827	YDR109C	1	-
1070	chrIV	667187	667224	YDR110W	1	+
1071	chrIV	670900	670929	YDR111C	1	-
1072	chrIV	672797	672902	YDR113C	1	-
1073	chrIV	673262	673325	YDR115W	1	+
1074	chrIV	674735	674775	YDR116C	1	-
1075	chrIV	676814	676842	YDR117C	1	-
1076	chrIV	676953	677024	YDR118W	1	+
1077	chrIV	679260	679362	YDR119W	1	+
1078	chrIV	682064	682275	YDR119W-A	1	+
1079	chrIV	684560	684695	YDR121W	1	+
1080	chrIV	685545	685643	YDR122W	1	+
1081	chrIV	690537	690739	YDR123C	1	-
1082	chrIV	691408	691425	YDR124W	1	+
1083	chrIV	694346	694394	YDR126W	1	+
1084	chrIV	695547	695626	YDR127W	1	+
1085	chrIV	69942	69996	YDL224C	1	-
1086	chrIV	700658	700699	YDR128W	1	+
1087	chrIV	706575	706623	YDR129C	1	-
1088	chrIV	707768	707829	YDR130C	1	-
1089	chrIV	709657	709738	YDR131C	1	-
1090	chrIV	711541	711613	YDR132C	1	-
1091	chrIV	718772	718803	YDR135C	1	-
1092	chrIV	719333	719354	YDR137W	1	+
1093	chrIV	721719	721746	YDR138W	1	+
1094	chrIV	725298	725320	YDR140W	1	+
1095	chrIV	731186	731227	YDR141C	1	-
1096	chrIV	732849	732985	YDR142C	1	-
1097	chrIV	735138	735203	YDR143C	1	-
1098	chrIV	73719	73814	YDL223C	1	-
1099	chrIV	737397	737420	YDR144C	1	-
1100	chrIV	737805	737862	YDR145W	1	+
1101	chrIV	742062	742082	YDR146C	1	-
1102	chrIV	742715	742771	YDR147W	1	+
1103	chrIV	746243	746499	YDR148C	1	-
1104	chrIV	746728	746772	YDR150W	1	+
1105	chrIV	75062	75218	YDL222C	1	-
1106	chrIV	755245	755393	YDR151C	1	-
1107	chrIV	755690	755758	YDR152W	1	+
1108	chrIV	758045	758184	YDR153C	1	-
1109	chrIV	759040	759201	YDR155C	1	-
1110	chrIV	759530	759563	YDR156W	1	+
1111	chrIV	761837	761851	YDR159W	1	+
1112	chrIV	766021	766057	YDR160W	1	+
1113	chrIV	768994	769068	YDR161W	1	+
1114	chrIV	771221	771279	YDR162C	1	-
1115	chrIV	771361	771448	YDR163W	1	+
1116	chrIV	774262	774301	YDR164C	1	-
1117	chrIV	774852	774858	YDR165W	1	+
1118	chrIV	779265	779327	YDR166C	1	-
1119	chrIV	779418	779467	YDR167W	1	+
1120	chrIV	780278	780343	YDR168W	1	+
1121	chrIV	78302	78333	YDL220C	1	-
1122	chrIV	784012	784021	YDR169C	1	-
1123	chrIV	78452	78506	YDL219W	1	+
1124	chrIV	792413	792503	YDR170C	1	-
1125	chrIV	794676	794794	YDR171W	1	+
1126	chrIV	796427	796491	YDR172W	1	+
1127	chrIV	799834	799891	YDR173C	1	-
1128	chrIV	800244	800386	YDR174W	1	+
1129	chrIV	802343	802391	YDR175C	1	-
1130	chrIV	802562	802603	YDR176W	1	+
1131	chrIV	804902	805026	YDR177W	1	+
1132	chrIV	805986	806149	YDR178W	1	+
1133	chrIV	807364	807415	YDR179C	1	-
1134	chrIV	807498	807562	YDR179W-A	1	+
1135	chrIV	809276	809394	YDR180W	1	+
1136	chrIV	815569	815615	YDR181C	1	-
1137	chrIV	815712	815778	YDR182W	1	+
1138	chrIV	817715	817786	YDR183W	1	+
1139	chrIV	81980	82043	YDL217C	1	-
1140	chrIV	820723	820801	YDR185C	1	-
1141	chrIV	823724	823796	YDR186C	1	-
1142	chrIV	824514	824613	YDR188W	1	+
1143	chrIV	826536	826595	YDR189W	1	+
1144	chrIV	830202	830288	YDR190C	1	-
1145	chrIV	830468	830532	YDR191W	1	+
1146	chrIV	833076	833141	YDR192C	1	-
1147	chrIV	836157	836182	YDR194C	1	-
1148	chrIV	836550	836576	YDR195W	1	+
1149	chrIV	839185	839269	YDR196C	1	-
1150	chrIV	839371	839416	YDR197W	1	+
1151	chrIV	842184	842234	YDR198C	1	-
1152	chrIV	844307	844386	YDR200C	1	-
1153	chrIV	844451	844515	YDR201W	1	+
1154	chrIV	846159	846241	YDR202C	1	-
1155	chrIV	846268	846364	YDR204W	1	+
1156	chrIV	847507	847554	YDR205W	1	+
1157	chrIV	849904	849972	YDR206W	1	+
1158	chrIV	855755	855822	YDR207C	1	-
1159	chrIV	856216	856353	YDR208W	1	+
1160	chrIV	860940	861027	YDR211W	1	+
1161	chrIV	863460	863534	YDR212W	1	+
1162	chrIV	865830	865894	YDR213W	1	+
1163	chrIV	869063	869197	YDR214W	1	+
1164	chrIV	870850	871062	YDR216W	1	+
1165	chrIV	87199	87420	YDL215C	1	-
1166	chrIV	879844	879867	YDR217C	1	-
1167	chrIV	881369	881450	YDR218C	1	-
1168	chrIV	883322	883425	YDR219C	1	-
1169	chrIV	883599	883643	YDR221W	1	+
1170	chrIV	886334	886355	YDR222W	1	+
1171	chrIV	888131	888137	YDR223W	1	+
1172	chrIV	891000	891195	YDR224C	1	-
1173	chrIV	891727	891850	YDR225W	1	+
1174	chrIV	892725	892792	YDR226W	1	+
1175	chrIV	893772	893781	YDR227W	1	+
1176	chrIV	89860	89929	YDL214C	1	-
1177	chrIV	900217	900262	YDR228C	1	-
1178	chrIV	900987	901082	YDR229W	1	+
1179	chrIV	903207	903314	YDR231C	1	-
1180	chrIV	903739	903800	YDR232W	1	+
1181	chrIV	906665	906829	YDR233C	1	-
1182	chrIV	907407	907491	YDR234W	1	+
1183	chrIV	909809	909841	YDR235W	1	+
1184	chrIV	91215	91249	YDL213C	1	-
1185	chrIV	912184	912294	YDR236C	1	-
1186	chrIV	912793	912822	YDR237W	1	+
1187	chrIV	91587	91665	YDL212W	1	+
1188	chrIV	917171	917217	YDR238C	1	-
1189	chrIV	919762	919830	YDR239C	1	-
1190	chrIV	921506	921511	YDR240C	1	-
1191	chrIV	922672	922799	YDR242W	1	+
1192	chrIV	926299	926336	YDR243C	1	-
1193	chrIV	926492	926537	YDR244W	1	+
1194	chrIV	928704	928773	YDR245W	1	+
1195	chrIV	930244	930287	YDR246W	1	+
1196	chrIV	931629	931783	YDR247W	1	+
1197	chrIV	934353	934449	YDR248C	1	-
1198	chrIV	935836	935911	YDR249C	1	-
1199	chrIV	936279	936327	YDR251W	1	+
1200	chrIV	93692	93761	YDL211C	1	-
