parent	uorf_number	positions	length	rate
YBR188C	19	12, 47, 63, 89, 217, 223, 249, 258, 265, 272, 282, 294, 330, 363, 370, 378, 386, 459, 480	501	0.11377245508982035
YBR189W	6	196, 201, 280, 429, 461, 474	501	0.03592814371257485
YBR192W	4	3, 160, 335, 450	501	0.023952095808383235
YBR193C	5	96, 283, 286, 291, 313	501	0.029940119760479042
YBR194W	9	11, 74, 112, 190, 194, 216, 310, 344, 387	501	0.05389221556886228
YBR195C	8	17, 66, 146, 183, 187, 317, 326, 380	501	0.04790419161676647
YBR196C	7	42, 107, 113, 130, 261, 315, 433	501	0.041916167664670656
YBR197C	11	41, 104, 258, 269, 295, 308, 422, 429, 468, 473, 477	501	0.0658682634730539
YBR198C	8	143, 191, 203, 305, 327, 366, 426, 464	501	0.04790419161676647
YBR199W	5	145, 262, 357, 439, 468	501	0.029940119760479042
YBR200W	13	48, 86, 108, 143, 150, 155, 221, 236, 247, 280, 387, 452, 473	501	0.07784431137724551
YBR201W	8	43, 61, 76, 97, 209, 271, 445, 459	501	0.04790419161676647
YBR201C-A	1	348	501	0.005988023952095809
YBR202W	5	100, 158, 280, 397, 466	501	0.029940119760479042
YBR203W	2	69, 207	501	0.011976047904191617
YBR204C	12	8, 51, 163, 187, 190, 199, 203, 206, 242, 286, 342, 452	501	0.0718562874251497
YBR205W	6	136, 188, 365, 398, 429, 473	501	0.03592814371257485
YBR207W	6	36, 44, 334, 362, 409, 430	501	0.03592814371257485
YBR208C	8	8, 26, 151, 197, 222, 264, 446, 492	501	0.04790419161676647
YBR210W	3	239, 249, 386	501	0.017964071856287425
YBR211C	15	7, 23, 38, 102, 120, 157, 196, 225, 250, 269, 278, 421, 457, 463, 485	501	0.08982035928143713
YBR212W	6	4, 108, 171, 224, 254, 279	501	0.03592814371257485
YBR213W	10	29, 54, 169, 318, 360, 377, 401, 419, 425, 428	501	0.059880239520958084
YBR214W	6	67, 93, 178, 192, 282, 465	501	0.03592814371257485
YBR215W	8	178, 245, 274, 389, 431, 442, 453, 465	501	0.04790419161676647
YBR216C	9	0, 17, 114, 179, 187, 246, 249, 343, 429	501	0.05389221556886228
YBR217W	8	19, 170, 187, 251, 355, 397, 461, 468	501	0.04790419161676647
YBR218C	4	2, 32, 64, 271	501	0.023952095808383235
YBR220C	10	189, 226, 230, 283, 312, 337, 352, 408, 438, 471	501	0.059880239520958084
YBR221C	8	17, 68, 259, 309, 327, 347, 419, 469	501	0.04790419161676647
YBR222C	9	22, 127, 202, 230, 258, 270, 428, 433, 457	501	0.05389221556886228
YBR223C	11	74, 98, 107, 174, 238, 283, 348, 388, 402, 435, 475	501	0.0658682634730539
YBR225W	2	130, 151	501	0.011976047904191617
YBR227C	14	11, 34, 47, 71, 104, 119, 127, 131, 223, 251, 298, 356, 378, 446	501	0.08383233532934131
YBR228W	9	173, 198, 249, 320, 331, 356, 369, 412, 455	501	0.05389221556886228
YBR229C	5	25, 34, 45, 434, 440	501	0.029940119760479042
YBR230W-A	7	16, 144, 154, 240, 245, 258, 263	501	0.041916167664670656
YBR231C	11	16, 195, 255, 289, 297, 313, 329, 370, 393, 462, 465	501	0.0658682634730539
YBR233W	3	177, 383, 404	501	0.017964071856287425
YBR233W-A	9	2, 20, 35, 142, 163, 200, 321, 325, 447	501	0.05389221556886228
YBR234C	7	33, 120, 186, 193, 348, 357, 425	501	0.041916167664670656
YBR235W	9	28, 32, 38, 53, 64, 138, 175, 243, 471	501	0.05389221556886228
YBR236C	6	126, 292, 373, 405, 462, 484	501	0.03592814371257485
YBR237W	8	41, 81, 136, 305, 358, 392, 429, 457	501	0.04790419161676647
YBR238C	5	18, 25, 124, 356, 361	501	0.029940119760479042
YBR239C	11	0, 21, 80, 86, 91, 166, 216, 254, 384, 437, 451	501	0.0658682634730539
YBR240C	11	29, 106, 143, 167, 171, 196, 212, 256, 364, 377, 413	501	0.0658682634730539
YBR241C	12	20, 49, 74, 125, 182, 187, 216, 241, 310, 387, 403, 408	501	0.0718562874251497
YBR242W	4	6, 171, 353, 435	501	0.023952095808383235
YBR243C	13	8, 68, 193, 245, 248, 276, 303, 307, 330, 376, 413, 450, 471	501	0.07784431137724551
YBR244W	9	16, 101, 136, 159, 260, 273, 303, 318, 422	501	0.05389221556886228
YBR245C	11	25, 42, 59, 205, 294, 304, 327, 345, 354, 399, 430	501	0.0658682634730539
YBR246W	5	128, 158, 248, 322, 361	501	0.029940119760479042
YBR247C	13	76, 96, 127, 168, 172, 182, 194, 235, 242, 274, 306, 394, 414	501	0.07784431137724551
YBR248C	9	65, 83, 172, 183, 190, 320, 416, 424, 435	501	0.05389221556886228
YBR249C	11	33, 59, 73, 113, 184, 210, 277, 288, 293, 327, 380	501	0.0658682634730539
YBR250W	13	10, 17, 40, 105, 113, 119, 204, 228, 253, 262, 296, 329, 414	501	0.07784431137724551
YBR251W	10	6, 36, 237, 273, 301, 337, 360, 377, 400, 406	501	0.059880239520958084
YBR252W	8	27, 49, 101, 156, 192, 227, 317, 476	501	0.04790419161676647
YBR253W	7	2, 31, 43, 266, 269, 377, 489	501	0.041916167664670656
YBR254C	7	116, 158, 205, 294, 312, 319, 483	501	0.041916167664670656
YBR255W	8	59, 211, 215, 222, 321, 345, 356, 442	501	0.04790419161676647
YBR255C-A	10	23, 45, 53, 179, 310, 320, 323, 377, 387, 409	501	0.059880239520958084
YBR256C	8	14, 87, 164, 188, 232, 253, 415, 466	501	0.04790419161676647
YBR258C	9	30, 41, 120, 158, 187, 192, 297, 381, 384	501	0.05389221556886228
YBR259W	3	110, 239, 276	501	0.017964071856287425
YBR260C	13	6, 37, 60, 88, 111, 156, 195, 290, 308, 328, 413, 440, 456	501	0.07784431137724551
YBR261C	10	27, 121, 142, 149, 241, 244, 254, 267, 295, 385	501	0.059880239520958084
YBR262C	12	35, 144, 194, 274, 300, 320, 334, 344, 352, 363, 398, 458	501	0.0718562874251497
YBR263W	9	3, 9, 109, 121, 134, 222, 239, 361, 483	501	0.05389221556886228
YBR265W	8	13, 143, 198, 224, 283, 309, 441, 448	501	0.04790419161676647
YBR267W	16	18, 21, 46, 50, 56, 62, 109, 155, 184, 198, 306, 406, 416, 421, 465, 470	501	0.09580838323353294
YBR268W	5	347, 366, 376, 408, 415	501	0.029940119760479042
YBR269C	5	87, 156, 326, 422, 451	501	0.029940119760479042
YBR270C	6	52, 105, 123, 253, 346, 392	501	0.03592814371257485
YBR271W	7	5, 110, 222, 229, 343, 434, 491	501	0.041916167664670656
YBR272C	10	49, 79, 90, 160, 220, 229, 277, 295, 364, 413	501	0.059880239520958084
YBR273C	11	84, 165, 169, 190, 210, 233, 276, 340, 353, 398, 445	501	0.0658682634730539
YBR274W	7	5, 28, 169, 189, 275, 454, 473	501	0.041916167664670656
YBR275C	7	21, 34, 74, 116, 127, 197, 409	501	0.041916167664670656
YBR276C	5	22, 73, 227, 254, 453	501	0.029940119760479042
YBR278W	12	20, 131, 167, 215, 233, 273, 316, 333, 407, 415, 418, 459	501	0.0718562874251497
YBR279W	11	4, 19, 40, 187, 203, 210, 234, 397, 413, 432, 479	501	0.0658682634730539
YBR280C	12	12, 49, 94, 104, 145, 165, 302, 319, 344, 374, 421, 428	501	0.0718562874251497
YBR282W	9	42, 63, 87, 150, 218, 230, 329, 364, 367	501	0.05389221556886228
YBR283C	8	24, 171, 205, 258, 266, 302, 366, 456	501	0.04790419161676647
YBR284W	12	55, 75, 87, 100, 122, 215, 227, 398, 422, 449, 479, 486	501	0.0718562874251497
YBR285W	8	60, 120, 146, 188, 300, 338, 372, 400	501	0.04790419161676647
YBR286W	6	23, 107, 241, 433, 437, 451	501	0.03592814371257485
YBR287W	7	68, 83, 88, 91, 160, 226, 459	501	0.041916167664670656
YBR288C	12	3, 61, 99, 256, 266, 277, 369, 380, 383, 402, 428, 440	501	0.0718562874251497
YBR289W	3	160, 207, 306	501	0.017964071856287425
YBR290W	8	0, 21, 26, 231, 267, 334, 379, 466	501	0.04790419161676647
YBR291C	7	37, 292, 345, 403, 445, 479, 487	501	0.041916167664670656
YBR293W	14	75, 98, 141, 157, 202, 207, 286, 294, 329, 344, 375, 473, 483, 493	501	0.08383233532934131
YBR294W	7	20, 55, 332, 364, 421, 431, 437	501	0.041916167664670656
YBR295W	10	69, 105, 156, 217, 301, 344, 348, 403, 468, 488	501	0.059880239520958084
YBR296C	13	138, 201, 209, 231, 237, 287, 316, 362, 394, 418, 449, 476, 491	501	0.07784431137724551
YBR297W	4	110, 154, 188, 366	501	0.023952095808383235
YCL067C	9	144, 197, 206, 256, 280, 345, 348, 409, 426	501	0.05389221556886228
YCL066W	13	20, 39, 200, 209, 257, 363, 379, 382, 402, 422, 441, 488, 493	501	0.07784431137724551
YCL064C	13	15, 45, 154, 172, 197, 244, 305, 326, 336, 369, 425, 449, 494	501	0.07784431137724551
YCL063W	6	100, 297, 350, 360, 460, 481	501	0.03592814371257485
YCL061C	9	124, 137, 157, 271, 318, 373, 429, 442, 484	501	0.05389221556886228
YCL059C	6	19, 304, 425, 432, 455, 458	501	0.03592814371257485
YCL058W-A	6	37, 53, 112, 227, 303, 465	501	0.03592814371257485
YCL056C	10	48, 58, 71, 130, 144, 325, 348, 430, 439, 472	501	0.059880239520958084
YCL055W	5	119, 146, 176, 222, 474	501	0.029940119760479042
YCL054W	2	397, 406	501	0.011976047904191617
YCL052C	13	37, 46, 82, 107, 127, 131, 146, 166, 204, 360, 382, 394, 463	501	0.07784431137724551
YCL051W	6	5, 228, 249, 294, 361, 457	501	0.03592814371257485
YCL049C	7	28, 64, 135, 180, 287, 353, 359	501	0.041916167664670656
YCL048W-A	8	7, 33, 39, 114, 373, 378, 446, 451	501	0.04790419161676647
YCL048W	4	64, 298, 317, 384	501	0.023952095808383235
YCL047C	8	18, 52, 149, 166, 210, 317, 467, 482	501	0.04790419161676647
YCL045C	9	25, 130, 181, 188, 192, 243, 316, 419, 442	501	0.05389221556886228
YCL044C	4	241, 253, 447, 468	501	0.023952095808383235
YCL043C	6	30, 87, 138, 289, 408, 472	501	0.03592814371257485
YCL040W	7	15, 49, 53, 102, 263, 288, 423	501	0.041916167664670656
YCL039W	15	11, 32, 56, 94, 170, 210, 291, 348, 352, 356, 360, 377, 421, 435, 477	501	0.08982035928143713
YCL038C	11	29, 123, 130, 218, 225, 252, 266, 327, 344, 351, 485	501	0.0658682634730539
YCL037C	8	160, 218, 284, 336, 360, 371, 384, 471	501	0.04790419161676647
YCL035C	10	53, 59, 78, 102, 255, 277, 286, 344, 405, 447	501	0.059880239520958084
YCL034W	11	82, 88, 124, 321, 330, 341, 344, 371, 429, 442, 462	501	0.0658682634730539
YCL033C	5	9, 84, 187, 460, 469	501	0.029940119760479042
YCL032W	7	53, 58, 63, 91, 161, 247, 330	501	0.041916167664670656
YCL031C	9	72, 129, 208, 250, 267, 272, 276, 352, 461	501	0.05389221556886228
YCL030C	8	107, 235, 255, 353, 411, 417, 449, 472	501	0.04790419161676647
YCL029C	10	9, 102, 161, 189, 240, 265, 283, 354, 369, 417	501	0.059880239520958084
YCL026C-B	4	112, 232, 307, 445	501	0.023952095808383235
YCL026C-A	11	3, 43, 77, 93, 113, 145, 267, 327, 368, 434, 472	501	0.0658682634730539
YCL025C	5	50, 293, 443, 460, 478	501	0.029940119760479042
YCL024W	14	0, 55, 142, 165, 193, 247, 278, 290, 299, 332, 342, 350, 449, 468	501	0.08383233532934131
YCL021W-A	12	1, 15, 86, 125, 289, 350, 359, 379, 403, 418, 454, 487	501	0.0718562874251497
YCL018W	4	152, 242, 371, 379	501	0.023952095808383235
YCL017C	12	7, 76, 175, 196, 203, 271, 278, 315, 318, 380, 469, 472	501	0.0718562874251497
YCL016C	7	68, 93, 249, 290, 296, 314, 483	501	0.041916167664670656
YCL014W	8	46, 68, 78, 84, 275, 367, 438, 464	501	0.04790419161676647
YCL012C	9	117, 150, 165, 204, 231, 269, 285, 407, 412	501	0.05389221556886228
YCL011C	9	34, 65, 223, 317, 356, 393, 429, 441, 483	501	0.05389221556886228
YCL010C	4	143, 146, 320, 346	501	0.023952095808383235
YCL009C	9	5, 67, 143, 149, 188, 262, 342, 457, 466	501	0.05389221556886228
YCL008C	9	20, 41, 48, 138, 160, 215, 230, 320, 406	501	0.05389221556886228
YCL005W	9	75, 141, 191, 218, 250, 301, 344, 355, 361	501	0.05389221556886228
YCL004W	14	11, 14, 77, 107, 164, 175, 209, 218, 264, 285, 301, 312, 420, 460	501	0.08383233532934131
YCL002C	2	321, 384	501	0.011976047904191617
YCL001W	14	32, 45, 104, 126, 157, 163, 170, 179, 214, 236, 284, 290, 303, 351	501	0.08383233532934131
YCR002C	8	119, 152, 250, 375, 395, 403, 455, 463	501	0.04790419161676647
YCR003W	6	5, 83, 179, 198, 341, 460	501	0.03592814371257485
YCR004C	6	103, 163, 169, 190, 238, 322	501	0.03592814371257485
YCR005C	6	122, 284, 313, 350, 382, 453	501	0.03592814371257485
YCR007C	8	66, 169, 200, 299, 374, 422, 440, 470	501	0.04790419161676647
YCR008W	5	27, 137, 270, 277, 336	501	0.029940119760479042
YCR009C	14	13, 53, 63, 81, 84, 198, 234, 251, 295, 330, 346, 354, 403, 424	501	0.08383233532934131
YCR010C	2	176, 375	501	0.011976047904191617
YCR011C	7	90, 308, 370, 420, 428, 475, 490	501	0.041916167664670656
YCR012W	7	183, 208, 213, 216, 284, 414, 468	501	0.041916167664670656
YCR014C	9	24, 132, 221, 236, 248, 303, 419, 431, 469	501	0.05389221556886228
YCR015C	9	0, 13, 56, 151, 195, 231, 254, 400, 446	501	0.05389221556886228
YCR016W	5	33, 191, 236, 344, 441	501	0.029940119760479042
YCR017C	11	15, 78, 98, 120, 166, 260, 283, 336, 345, 358, 471	501	0.0658682634730539
YCR019W	14	14, 125, 135, 143, 191, 235, 315, 334, 365, 383, 403, 407, 413, 482	501	0.08383233532934131
YCR020C	14	3, 25, 30, 92, 186, 194, 213, 227, 245, 248, 290, 341, 364, 437	501	0.08383233532934131
YCR020W-B	10	18, 38, 187, 302, 308, 362, 397, 449, 458, 481	501	0.059880239520958084
YCR021C	2	130, 204	501	0.011976047904191617
YCR023C	12	3, 18, 46, 124, 145, 219, 296, 316, 355, 372, 410, 463	501	0.0718562874251497
YCR024C	11	29, 35, 145, 171, 181, 191, 216, 265, 357, 363, 380	501	0.0658682634730539
YCR026C	6	8, 242, 412, 421, 440, 469	501	0.03592814371257485
YCR027C	9	39, 64, 74, 85, 99, 103, 233, 264, 429	501	0.05389221556886228
YCR028C	14	37, 55, 73, 149, 174, 215, 225, 244, 281, 288, 298, 301, 386, 477	501	0.08383233532934131
YCR028C-A	7	22, 36, 60, 84, 179, 274, 284	501	0.041916167664670656
YCR033W	10	8, 36, 78, 82, 201, 231, 259, 284, 421, 478	501	0.059880239520958084
YCR034W	9	18, 60, 65, 130, 153, 221, 332, 362, 431	501	0.05389221556886228
YCR035C	10	32, 100, 135, 194, 249, 268, 316, 423, 444, 460	501	0.059880239520958084
YCR036W	6	18, 115, 251, 327, 439, 471	501	0.03592814371257485
YCR037C	6	25, 131, 176, 256, 403, 432	501	0.03592814371257485
YCR042C	9	12, 86, 124, 262, 402, 428, 445, 454, 472	501	0.05389221556886228
YCR043C	16	33, 41, 55, 78, 171, 177, 212, 223, 229, 236, 254, 295, 353, 370, 454, 468	501	0.09580838323353294
YCR044C	7	9, 46, 133, 196, 216, 265, 312	501	0.041916167664670656
YCR045C	3	210, 330, 396	501	0.017964071856287425
YCR046C	8	37, 142, 302, 316, 348, 361, 379, 387	501	0.04790419161676647
YCR047C	6	82, 123, 273, 320, 384, 460	501	0.03592814371257485
YCR048W	8	45, 199, 274, 278, 319, 326, 429, 435	501	0.04790419161676647
YCR051W	9	12, 18, 57, 177, 197, 257, 287, 432, 483	501	0.05389221556886228
YCR052W	8	91, 112, 201, 216, 234, 334, 371, 437	501	0.04790419161676647
YCR053W	9	13, 140, 190, 196, 235, 249, 300, 392, 411	501	0.05389221556886228
YCR054C	16	6, 36, 44, 67, 81, 111, 117, 129, 141, 184, 199, 290, 293, 415, 426, 431	501	0.09580838323353294
YCR057C	19	4, 20, 49, 79, 95, 100, 108, 125, 155, 158, 187, 208, 212, 342, 348, 375, 419, 431, 467	501	0.11377245508982035
YCR059C	5	114, 122, 204, 339, 470	501	0.029940119760479042
YCR060W	10	92, 156, 213, 221, 243, 246, 288, 396, 422, 436	501	0.059880239520958084
YCR061W	4	116, 164, 179, 233	501	0.023952095808383235
YCR063W	6	102, 144, 152, 182, 366, 468	501	0.03592814371257485
YCR065W	4	152, 178, 204, 388	501	0.023952095808383235
YCR066W	6	39, 116, 139, 237, 289, 478	501	0.03592814371257485
YCR067C	9	55, 92, 97, 194, 231, 243, 255, 316, 471	501	0.05389221556886228
YCR068W	7	9, 59, 151, 165, 305, 401, 460	501	0.041916167664670656
YCR069W	6	4, 44, 76, 362, 388, 423	501	0.03592814371257485
YCR071C	13	25, 55, 110, 142, 252, 279, 302, 367, 370, 394, 411, 421, 434	501	0.07784431137724551
YCR072C	16	10, 26, 63, 67, 77, 128, 182, 221, 310, 330, 335, 348, 354, 411, 429, 434	501	0.09580838323353294
YCR073C	12	43, 49, 89, 114, 236, 242, 245, 248, 323, 386, 436, 449	501	0.0718562874251497
YCR073W-A	9	22, 31, 65, 70, 216, 334, 358, 440, 481	501	0.05389221556886228
YCR075C	3	118, 331, 475	501	0.017964071856287425
YCR075W-A	8	21, 115, 209, 215, 248, 283, 327, 428	501	0.04790419161676647
YCR076C	11	4, 17, 28, 32, 107, 119, 280, 299, 344, 356, 416	501	0.0658682634730539
YCR077C	5	116, 183, 343, 468, 480	501	0.029940119760479042
YCR079W	4	113, 224, 408, 475	501	0.023952095808383235
YCR081W	10	12, 18, 22, 45, 243, 281, 285, 385, 448, 463	501	0.059880239520958084
YCR082W	16	49, 125, 136, 157, 174, 220, 225, 241, 289, 338, 373, 412, 427, 432, 463, 470	501	0.09580838323353294
YCR083W	13	13, 83, 181, 187, 197, 214, 254, 316, 341, 372, 416, 434, 446	501	0.07784431137724551
YCR084C	4	11, 166, 195, 243	501	0.023952095808383235
YCR086W	12	74, 93, 99, 109, 120, 123, 132, 146, 224, 326, 389, 424	501	0.0718562874251497
YCR087C-A	10	9, 130, 173, 176, 200, 211, 289, 344, 350, 468	501	0.059880239520958084
YCR088W	11	80, 108, 113, 140, 191, 218, 254, 342, 354, 370, 419	501	0.0658682634730539
YCR089W	7	51, 96, 129, 189, 226, 317, 363	501	0.041916167664670656
YCR090C	13	11, 48, 70, 101, 115, 163, 178, 188, 268, 307, 340, 439, 478	501	0.07784431137724551
YCR091W	8	36, 71, 124, 212, 216, 313, 347, 485	501	0.04790419161676647
YCR093W	2	121, 171	501	0.011976047904191617
YCR094W	6	189, 275, 377, 412, 451, 492	501	0.03592814371257485
YCR095C	13	29, 59, 119, 169, 207, 213, 319, 336, 346, 434, 454, 459, 472	501	0.07784431137724551
YCR097W	5	27, 38, 209, 239, 258	501	0.029940119760479042
YPR196W	6	88, 94, 243, 258, 292, 344	501	0.03592814371257485
YBR299W	6	20, 206, 321, 338, 357, 494	501	0.03592814371257485
YGR295C	7	21, 31, 204, 232, 302, 307, 398	501	0.041916167664670656
YDL247W	9	25, 93, 151, 225, 265, 372, 377, 383, 486	501	0.05389221556886228
YDL240W	14	4, 36, 96, 151, 164, 215, 250, 292, 380, 408, 421, 434, 445, 496	501	0.08383233532934131
YDL239C	13	7, 31, 35, 82, 95, 118, 212, 231, 248, 310, 347, 364, 480	501	0.07784431137724551
YDL238C	6	126, 157, 228, 374, 485, 493	501	0.03592814371257485
YDL237W	9	15, 21, 82, 175, 200, 276, 365, 382, 473	501	0.05389221556886228
YDL236W	10	10, 51, 124, 173, 180, 242, 286, 292, 349, 395	501	0.059880239520958084
YDL235C	9	68, 95, 103, 142, 145, 154, 269, 303, 357	501	0.05389221556886228
YDL234C	7	5, 128, 170, 271, 357, 429, 466	501	0.041916167664670656
YDL233W	11	1, 20, 46, 112, 209, 213, 217, 314, 342, 454, 487	501	0.0658682634730539
YDL231C	11	16, 94, 143, 210, 232, 269, 300, 348, 433, 460, 466	501	0.0658682634730539
YDL230W	6	5, 17, 76, 112, 147, 237	501	0.03592814371257485
YDL229W	9	88, 94, 131, 256, 288, 310, 314, 468, 493	501	0.05389221556886228
YDL226C	8	17, 99, 182, 198, 250, 448, 462, 484	501	0.04790419161676647
YDL225W	5	102, 120, 145, 277, 472	501	0.029940119760479042
YDL224C	8	114, 223, 227, 249, 344, 416, 439, 444	501	0.04790419161676647
YDL222C	11	50, 89, 119, 125, 157, 325, 355, 379, 402, 420, 480	501	0.0658682634730539
YDL220C	11	123, 152, 263, 319, 335, 341, 428, 435, 448, 474, 494	501	0.0658682634730539
YDL219W	3	287, 371, 438	501	0.017964071856287425
YDL217C	16	49, 111, 131, 136, 139, 148, 153, 166, 184, 229, 266, 288, 306, 402, 431, 464	501	0.09580838323353294
YDL215C	3	33, 49, 208	501	0.017964071856287425
YDL214C	4	65, 163, 179, 197	501	0.023952095808383235
YDL213C	12	9, 40, 80, 95, 223, 264, 296, 300, 314, 425, 451, 467	501	0.0718562874251497
YDL212W	7	1, 206, 221, 250, 342, 382, 453	501	0.041916167664670656
YDL211C	8	11, 33, 81, 156, 261, 272, 373, 460	501	0.04790419161676647
YDL209C	10	8, 138, 150, 214, 273, 305, 399, 408, 426, 463	501	0.059880239520958084
YDL207W	7	53, 78, 200, 267, 389, 444, 451	501	0.041916167664670656
YDL206W	12	104, 166, 196, 252, 268, 321, 339, 369, 378, 396, 453, 470	501	0.0718562874251497
YDL205C	7	7, 98, 215, 230, 363, 374, 460	501	0.041916167664670656
YDL204W	10	44, 51, 71, 106, 114, 222, 247, 261, 410, 451	501	0.059880239520958084
YDL203C	6	75, 285, 446, 456, 473, 478	501	0.03592814371257485
YDL202W	2	98, 344	501	0.011976047904191617
YDL201W	13	20, 67, 97, 143, 173, 197, 215, 248, 293, 325, 357, 436, 452	501	0.07784431137724551
YDL200C	8	93, 153, 296, 312, 351, 437, 469, 481	501	0.04790419161676647
YDL199C	9	50, 131, 255, 264, 311, 323, 338, 376, 482	501	0.05389221556886228
YDL198C	4	163, 360, 365, 402	501	0.023952095808383235
YDL197C	11	32, 72, 86, 104, 144, 290, 314, 327, 346, 364, 381	501	0.0658682634730539
YDL195W	6	5, 38, 98, 153, 226, 233	501	0.03592814371257485
YDL194W	10	5, 22, 49, 59, 80, 212, 241, 257, 354, 365	501	0.059880239520958084
YDL193W	12	71, 74, 87, 99, 147, 156, 178, 188, 226, 280, 321, 337	501	0.0718562874251497
YDL192W	8	8, 18, 137, 143, 242, 269, 356, 370	501	0.04790419161676647
YDL190C	5	141, 190, 233, 270, 308	501	0.029940119760479042
YDL189W	9	95, 111, 116, 251, 262, 276, 286, 421, 491	501	0.05389221556886228
YDL188C	5	7, 18, 295, 307, 386	501	0.029940119760479042
YDL186W	6	108, 114, 195, 385, 446, 476	501	0.03592814371257485
YDL185W	5	75, 134, 186, 211, 439	501	0.029940119760479042
YDL183C	7	26, 58, 87, 229, 351, 355, 459	501	0.041916167664670656
YDL182W	11	173, 180, 188, 220, 233, 333, 336, 410, 413, 426, 462	501	0.0658682634730539
YDL181W	7	60, 69, 145, 198, 201, 262, 345	501	0.041916167664670656
YDL180W	5	160, 174, 340, 380, 418	501	0.029940119760479042
YDL179W	6	120, 156, 170, 186, 404, 420	501	0.03592814371257485
YDL178W	7	30, 108, 116, 134, 283, 346, 457	501	0.041916167664670656
YDL177C	6	77, 199, 210, 298, 317, 469	501	0.03592814371257485
YDL176W	9	83, 89, 96, 140, 168, 315, 351, 355, 414	501	0.05389221556886228
YDL175C	13	10, 121, 160, 206, 269, 315, 339, 349, 374, 382, 419, 424, 451	501	0.07784431137724551
YDL173W	9	57, 180, 277, 288, 402, 438, 465, 475, 485	501	0.05389221556886228
YDL171C	7	34, 118, 183, 257, 308, 325, 410	501	0.041916167664670656
YDL170W	13	0, 85, 88, 110, 153, 205, 209, 299, 311, 461, 487, 491, 495	501	0.07784431137724551
YDL168W	6	46, 246, 268, 333, 375, 399	501	0.03592814371257485
YDL167C	18	2, 17, 44, 55, 74, 136, 175, 197, 209, 233, 245, 269, 361, 366, 379, 411, 417, 483	501	0.10778443113772455
YDL166C	10	19, 32, 77, 119, 226, 231, 239, 310, 385, 411	501	0.059880239520958084
YDL165W	9	50, 96, 123, 186, 270, 360, 389, 404, 487	501	0.05389221556886228
YDL164C	6	91, 209, 374, 393, 400, 459	501	0.03592814371257485
YDL161W	12	24, 56, 65, 72, 138, 148, 251, 333, 407, 410, 426, 470	501	0.0718562874251497
YDL160C-A	4	172, 282, 351, 400	501	0.023952095808383235
YDL160C	8	40, 85, 232, 270, 278, 339, 355, 459	501	0.04790419161676647
YDL159W	17	43, 49, 55, 63, 127, 171, 175, 206, 212, 232, 235, 247, 278, 304, 444, 468, 484	501	0.10179640718562874
